t,x (m),y (m),z (m) 
253.6511,-0.0788,0.623,-1.092
253.6701,-0.0561,0.6199,-1.0985
253.6901,-0.0307,0.6191,-1.1033
253.7101,-0.0051,0.6203,-1.1068
253.7301,0.0191,0.622,-1.1095
253.7502,0.0416,0.6226,-1.1116
253.7702,0.0634,0.6219,-1.1119
253.7902,0.0847,0.6204,-1.1109
253.8102,0.1068,0.6188,-1.1081
253.8332,0.1298,0.6177,-1.1046
253.8532,0.1531,0.6171,-1.1016
253.8732,0.1774,0.6167,-1.1009
253.8902,0.2019,0.6161,-1.1028
253.9102,0.2259,0.6142,-1.1081
253.9312,0.2487,0.6112,-1.1151
253.9502,0.2708,0.6063,-1.1236
253.9712,0.2916,0.5992,-1.1322
253.9902,0.3112,0.5901,-1.1404
254.0112,0.3298,0.5792,-1.1479
254.0312,0.3475,0.5666,-1.1549
254.0512,0.3643,0.5518,-1.1613
254.0712,0.3806,0.536,-1.166
254.0912,0.3958,0.519,-1.1693
254.1112,0.4102,0.5009,-1.1716
254.1302,0.4239,0.4809,-1.1726
254.1562,0.4358,0.4599,-1.1731
254.1762,0.4468,0.4368,-1.1732
254.1962,0.4558,0.4124,-1.173
254.2162,0.4636,0.3859,-1.1727
254.2312,0.4694,0.3576,-1.1726
254.2512,0.474,0.328,-1.1722
254.2712,0.477,0.2966,-1.1711
254.2912,0.4787,0.264,-1.1695
254.3112,0.4792,0.2301,-1.1672
254.3312,0.4787,0.1951,-1.1643
254.3512,0.4778,0.1589,-1.1607
254.3712,0.4755,0.1222,-1.1568
254.3912,0.4727,0.0844,-1.1523
254.4112,0.4685,0.0465,-1.1477
254.4312,0.4637,0.0079,-1.1435
254.4502,0.4569,-0.0308,-1.1391
254.4712,0.45,-0.0699,-1.1351
254.4902,0.4417,-0.1085,-1.1305
254.5152,0.4323,-0.1467,-1.1262
254.5352,0.4221,-0.1846,-1.1217
254.5512,0.4111,-0.2216,-1.1173
254.5722,0.3989,-0.2579,-1.1129
254.5922,0.3859,-0.293,-1.1087
254.6122,0.3724,-0.327,-1.1044
254.6322,0.3581,-0.3598,-1.1
254.6522,0.3433,-0.3909,-1.0956
254.6712,0.328,-0.4204,-1.0912
254.6912,0.3122,-0.4478,-1.0868
254.7102,0.2963,-0.4732,-1.0825
254.7302,0.2803,-0.4963,-1.078
254.7512,0.2639,-0.5172,-1.0735
254.7712,0.2475,-0.5361,-1.0688
254.7912,0.2314,-0.553,-1.0642
254.8102,0.2154,-0.568,-1.0595
254.8312,0.1999,-0.5812,-1.055
254.8552,0.1851,-0.5929,-1.0501
254.8752,0.1708,-0.6027,-1.0452
254.8952,0.1573,-0.6111,-1.0394
254.9153,0.1448,-0.6178,-1.0333
254.9323,0.1332,-0.6229,-1.0265
254.9503,0.123,-0.6263,-1.0194
254.9703,0.1141,-0.6282,-1.0115
254.9913,0.1069,-0.6286,-1.0032
255.0103,0.101,-0.6274,-0.9938
255.0313,0.0969,-0.6246,-0.9837
255.0513,0.0943,-0.6202,-0.9727
255.0703,0.0936,-0.6142,-0.9609
255.0903,0.0944,-0.6068,-0.9481
255.1113,0.0968,-0.5978,-0.9339
255.1313,0.1006,-0.5876,-0.9182
255.1513,0.1051,-0.5757,-0.9009
255.1723,0.1107,-0.563,-0.8816
255.1923,0.1169,-0.5491,-0.8604
255.2153,0.1235,-0.5342,-0.8371
255.2353,0.1308,-0.518,-0.8122
255.2553,0.1379,-0.5005,-0.7861
255.2753,0.1456,-0.4816,-0.759
255.2923,0.1529,-0.4616,-0.732
255.3113,0.1603,-0.4403,-0.7048
255.3313,0.1672,-0.4179,-0.6775
255.3513,0.174,-0.3949,-0.6506
255.3703,0.18,-0.3713,-0.624
255.3913,0.1855,-0.347,-0.5981
255.4113,0.1902,-0.3228,-0.5729
255.4313,0.1938,-0.2983,-0.5485
255.4513,0.197,-0.274,-0.5246
255.4713,0.1992,-0.25,-0.5016
255.4923,0.2009,-0.2263,-0.4795
255.5103,0.202,-0.2033,-0.458
255.5323,0.203,-0.1809,-0.4369
255.5513,0.2041,-0.1588,-0.4169
255.5753,0.2054,-0.1374,-0.3975
255.5953,0.2071,-0.1164,-0.3793
255.6153,0.2091,-0.0957,-0.3623
255.6313,0.2112,-0.0754,-0.3467
255.6523,0.2134,-0.0555,-0.3328
255.6713,0.2157,-0.0356,-0.3203
255.6913,0.2176,-0.0159,-0.3088
255.7113,0.219,0.0032,-0.2987
255.7313,0.2195,0.0218,-0.2898
255.7513,0.2196,0.0396,-0.2819
255.7703,0.2183,0.057,-0.2757
255.7903,0.2167,0.0738,-0.2697
255.8103,0.2137,0.089,-0.2653
255.8313,0.2102,0.1029,-0.2618
255.8503,0.2057,0.1156,-0.259
255.8703,0.2009,0.127,-0.2573
255.8913,0.1933,0.1374,-0.2544
255.9153,0.1875,0.145,-0.2545
255.9353,0.181,0.1518,-0.2549
255.9553,0.1738,0.1567,-0.2558
255.9713,0.1645,0.1594,-0.2573
255.9913,0.1563,0.1606,-0.2611
256.0103,0.1471,0.1595,-0.2663
256.0313,0.1372,0.1575,-0.2718
256.0513,0.1271,0.1542,-0.2776
256.0713,0.1168,0.1502,-0.2833
256.0913,0.1063,0.1452,-0.2889
256.1113,0.0955,0.1399,-0.2945
256.1313,0.0849,0.1337,-0.3
256.1523,0.074,0.1273,-0.3047
256.1723,0.0632,0.121,-0.3082
256.1923,0.0522,0.1148,-0.3099
256.2113,0.0412,0.1088,-0.3099
256.2323,0.0301,0.1029,-0.3084
256.2563,0.0192,0.0972,-0.3055
256.2762,0.0083,0.0917,-0.3013
256.2962,-0.0024,0.0865,-0.2957
256.3162,-0.013,0.0812,-0.2887
256.3312,-0.0233,0.076,-0.2811
256.3512,-0.0332,0.0708,-0.2732
256.3712,-0.043,0.0653,-0.265
256.3912,-0.0519,0.0597,-0.2567
256.4122,-0.0603,0.0537,-0.248
256.4322,-0.068,0.0476,-0.2402
256.4522,-0.0747,0.0409,-0.2332
256.4712,-0.08,0.034,-0.2271
256.4912,-0.0832,0.0235,-0.2225
256.5122,-0.0849,0.0126,-0.2222
256.5312,-0.0849,0.0008,-0.2207
256.5512,-0.084,-0.009,-0.2207
256.5712,-0.0821,-0.0195,-0.2181
256.5912,-0.0789,-0.0281,-0.2171
256.6151,-0.0746,-0.0352,-0.2159
256.6351,-0.0702,-0.0418,-0.2132
256.6551,-0.0647,-0.0472,-0.211
256.6711,-0.0588,-0.0509,-0.2088
256.6921,-0.0522,-0.0544,-0.2049
256.7111,-0.0453,-0.0562,-0.2018
256.7311,-0.0384,-0.057,-0.1974
256.7511,-0.0312,-0.0577,-0.192
256.7711,-0.0238,-0.057,-0.1869
256.7911,-0.0165,-0.0561,-0.1807
256.8111,-0.009,-0.0541,-0.1748
256.8311,-0.001,-0.0514,-0.1689
256.851,-0.001,-0.0514,-0.1689
256.871,-0.001,-0.0514,-0.1689
256.891,0.0229,-0.0413,-0.1683
256.912,0.031,-0.0377,-0.1713
256.931,0.0399,-0.0328,-0.1744
256.953,0.0477,-0.0284,-0.1751
256.972,0.0559,-0.0234,-0.176
256.9911,0.0641,-0.0176,-0.1759
257.0121,0.0713,-0.0127,-0.1747
257.0311,0.0787,-0.0067,-0.1726
257.0511,0.0854,-0.0012,-0.1699
257.0721,0.0918,0.0046,-0.1657
257.092,0.0978,0.0103,-0.1613
257.112,0.1029,0.016,-0.1557
257.131,0.1079,0.022,-0.1493
257.1501,0.1121,0.0276,-0.1424
257.17,0.1162,0.0338,-0.1344
257.191,0.1162,0.0338,-0.1344
257.2101,0.131,0.0402,-0.1131
257.231,0.1412,0.0428,-0.1025
257.251,0.1485,0.0478,-0.0894
257.271,0.1563,0.0504,-0.0849
257.291,0.1599,0.053,-0.0857
257.312,0.1638,0.0553,-0.0856
257.337,0.1659,0.0572,-0.0907
257.357,0.1685,0.0602,-0.092
257.371,0.1684,0.0618,-0.0999
257.391,0.1679,0.0628,-0.1012
257.411,0.1682,0.0655,-0.1049
257.432,0.1671,0.0664,-0.1076
257.451,0.1661,0.0685,-0.1086
257.471,0.1649,0.0682,-0.1091
257.492,0.1619,0.0678,-0.1117
257.512,0.1596,0.0657,-0.1112
257.532,0.1555,0.0644,-0.1124
257.5519,0.1517,0.0613,-0.1112
257.5719,0.1473,0.0588,-0.1108
257.5919,0.1432,0.0549,-0.1103
257.6119,0.1415,0.0498,-0.1058
257.6319,0.1394,0.0455,-0.103
257.6509,0.135,0.0401,-0.098
257.6719,0.1324,0.0358,-0.0935
257.6919,0.1292,0.0317,-0.0913
257.7109,0.1271,0.0279,-0.0929
257.7319,0.1251,0.0249,-0.0921
257.7519,0.1225,0.0224,-0.0914
257.7719,0.12,0.0193,-0.0903
257.7909,0.117,0.0164,-0.0888
257.8109,0.1136,0.0137,-0.0871
257.8309,0.1108,0.0112,-0.0869
257.8499,0.1079,0.0101,-0.0885
257.8709,0.1051,0.0078,-0.0869
257.8909,0.1022,0.0071,-0.0891
257.9109,0.1001,0.0059,-0.0902
257.9308,0.0978,0.0047,-0.0907
257.9508,0.0961,0.0037,-0.0912
257.9728,0.0941,0.0018,-0.0923
257.9928,0.0921,0.0006,-0.094
258.0158,0.0908,-0.0013,-0.0946
258.0358,0.0896,-0.0028,-0.0954
258.0558,0.0891,-0.0047,-0.0958
258.0708,0.0891,-0.0064,-0.0949
258.0908,0.0894,-0.0069,-0.0955
258.1118,0.0899,-0.0071,-0.0947
258.1308,0.0907,-0.0065,-0.0938
258.1508,0.0917,-0.0054,-0.093
258.1718,0.0928,-0.0043,-0.0927
258.1918,0.0942,-0.0032,-0.0914
258.2118,0.0959,-0.0024,-0.09
258.2318,0.0971,-0.001,-0.0899
258.2518,0.0976,0.0002,-0.0898
258.2718,0.0976,0.0007,-0.0902
258.2917,0.0975,0.0005,-0.0898
258.3108,0.0974,-0.0005,-0.0896
258.3318,0.0966,-0.0015,-0.0898
258.3557,0.0956,-0.0025,-0.0899
258.3757,0.0939,-0.0031,-0.0916
258.3957,0.0928,-0.0042,-0.0924
258.4157,0.0917,-0.0051,-0.0928
258.4317,0.091,-0.006,-0.0932
258.4537,0.0905,-0.0068,-0.0932
258.4727,0.0903,-0.0079,-0.0931
258.4917,0.0905,-0.0088,-0.0929
258.5107,0.0907,-0.009,-0.0927
258.5317,0.0911,-0.0083,-0.0925
258.5517,0.0917,-0.0075,-0.0922
258.5707,0.0924,-0.0067,-0.0918
258.5917,0.0933,-0.0058,-0.0912
258.6117,0.0944,-0.0052,-0.0905
258.6307,0.0951,-0.0042,-0.09
258.6507,0.0953,-0.0031,-0.0901
258.6707,0.0953,-0.0018,-0.0905
258.6907,0.095,-0.0012,-0.0912
258.7157,0.0945,-0.0014,-0.0915
258.7357,0.0937,-0.002,-0.0919
258.7517,0.0932,-0.0027,-0.0921
258.7717,0.093,-0.0037,-0.0918
258.7907,0.0931,-0.0052,-0.0914
258.8117,0.0933,-0.0066,-0.0906
258.8307,0.0935,-0.008,-0.0903
258.8517,0.0933,-0.0088,-0.0904
258.8707,0.0932,-0.0096,-0.0904
258.8917,0.093,-0.0096,-0.0905
258.9107,0.093,-0.0089,-0.0906
258.9317,0.0931,-0.0079,-0.0906
258.9517,0.0933,-0.0073,-0.0907
258.9717,0.0933,-0.0068,-0.0907
258.9917,0.0931,-0.0062,-0.091
259.0117,0.0925,-0.0058,-0.0914
259.0316,0.0919,-0.0054,-0.092
259.0547,0.0912,-0.0046,-0.093
259.0746,0.0906,-0.0044,-0.0937
259.0946,0.0897,-0.003,-0.094
259.1146,0.0894,-0.0019,-0.0939
259.1306,0.0899,0.0001,-0.0933
259.1516,0.0906,0.0017,-0.0929
259.1706,0.0912,0.0035,-0.0925
259.1906,0.0918,0.0051,-0.0921
259.2106,0.0923,0.0071,-0.0918
259.2316,0.0928,0.0089,-0.0913
259.2516,0.0927,0.0114,-0.0915
259.2716,0.094,0.0127,-0.0903
259.2916,0.094,0.0127,-0.0903
259.3116,0.0951,0.0154,-0.089
259.3315,0.0951,0.0154,-0.089
259.3525,0.0945,0.0178,-0.0902
259.3716,0.0944,0.0185,-0.0906
259.3915,0.0944,0.0185,-0.0906
259.4115,0.0944,0.0185,-0.0906
259.4395,0.0944,0.0185,-0.0906
259.4595,0.0944,0.0185,-0.0906
259.4705,0.0944,0.0185,-0.0906
259.4905,0.0944,0.0185,-0.0906
259.5115,0.0944,0.0185,-0.0906
259.5315,0.0944,0.0185,-0.0906
259.5515,0.0944,0.0185,-0.0906
259.5715,0.0944,0.0185,-0.0906
259.5915,0.0944,0.0185,-0.0906
259.6115,0.0944,0.0185,-0.0906
259.6314,0.0944,0.0185,-0.0906
259.6505,0.0944,0.0185,-0.0906
259.6704,0.0944,0.0185,-0.0906
259.6914,0.0944,0.0185,-0.0906
259.7114,0.0944,0.0185,-0.0906
259.7314,0.0944,0.0185,-0.0906
259.7514,0.0944,0.0185,-0.0906
259.7724,0.0944,0.0185,-0.0906
259.7924,0.0944,0.0185,-0.0906
259.8124,0.0944,0.0185,-0.0906
259.8324,0.0944,0.0185,-0.0906
259.8534,0.0944,0.0185,-0.0906
259.8714,0.0944,0.0185,-0.0906
259.8924,0.0944,0.0185,-0.0906
259.9114,0.0944,0.0185,-0.0906
259.9314,0.0944,0.0185,-0.0906
259.9514,0.0944,0.0185,-0.0906
259.9713,0.0944,0.0185,-0.0906
259.9913,0.0944,0.0185,-0.0906
260.0123,0.0944,0.0185,-0.0906
260.0323,0.0944,0.0185,-0.0906
260.0513,0.0944,0.0185,-0.0906
260.0713,0.0944,0.0185,-0.0906
260.0913,0.0944,0.0185,-0.0906
260.1163,0.0944,0.0185,-0.0906
260.1363,0.0944,0.0185,-0.0906
260.1563,0.0944,0.0185,-0.0906
260.1723,0.0944,0.0185,-0.0906
260.1913,0.0944,0.0185,-0.0906
260.2123,0.0944,0.0185,-0.0906
260.2323,0.0944,0.0185,-0.0906
260.2523,0.0944,0.0185,-0.0906
260.2722,0.0944,0.0185,-0.0906
260.2922,0.0944,0.0185,-0.0906
260.3122,0.0944,0.0185,-0.0906
260.3322,0.0944,0.0185,-0.0906
260.3522,0.0944,0.0185,-0.0906
260.3722,0.0944,0.0185,-0.0906
260.3922,0.0944,0.0185,-0.0906
260.4122,0.0944,0.0185,-0.0906
260.4312,0.0944,0.0185,-0.0906
260.4542,0.0944,0.0185,-0.0906
260.4742,0.0944,0.0185,-0.0906
260.4942,0.0944,0.0185,-0.0906
260.5142,0.0944,0.0185,-0.0906
260.5312,0.0944,0.0185,-0.0906
260.5522,0.0915,0.022,-0.0902
260.5721,0.092,0.0215,-0.0901
260.5921,0.0919,0.0216,-0.0902
260.6121,0.092,0.0215,-0.0901
260.6321,0.0919,0.0215,-0.0902
260.6521,0.0918,0.0217,-0.0903
260.6711,0.0919,0.0218,-0.0902
260.6911,0.0919,0.0218,-0.0902
260.7111,0.0919,0.022,-0.0901
260.7311,0.0918,0.0222,-0.0903
260.7511,0.0918,0.0223,-0.0903
260.7711,0.0919,0.0221,-0.0904
260.791,0.092,0.0218,-0.0903
260.811,0.0919,0.0217,-0.0904
260.832,0.0918,0.0218,-0.0903
260.852,0.0919,0.0217,-0.0902
260.872,0.092,0.0215,-0.0904
260.893,0.092,0.0215,-0.0903
260.912,0.0918,0.0216,-0.0903
260.932,0.0919,0.0217,-0.0902
260.951,0.092,0.0217,-0.0904
260.971,0.0921,0.0217,-0.0903
260.992,0.092,0.0219,-0.0903
261.012,0.0919,0.022,-0.0903
261.032,0.0919,0.0218,-0.0904
261.052,0.092,0.0217,-0.0904
261.072,0.092,0.0215,-0.0904
261.0919,0.0919,0.0215,-0.0904
261.111,0.0918,0.0213,-0.0904
261.132,0.092,0.0211,-0.0904
261.154,0.092,0.021,-0.0903
261.174,0.0919,0.021,-0.0904
261.1939,0.0919,0.0211,-0.0904
261.2139,0.0919,0.0211,-0.0904
261.2309,0.092,0.0212,-0.0904
261.2519,0.092,0.0213,-0.0904
261.2699,0.0919,0.0216,-0.0904
261.2909,0.0918,0.022,-0.0905
261.3099,0.092,0.0221,-0.0905
261.3309,0.092,0.022,-0.0904
261.3509,0.0918,0.0218,-0.0905
261.3709,0.0918,0.0216,-0.0904
261.3919,0.0919,0.0213,-0.0904
261.4109,0.092,0.0211,-0.0904
261.4309,0.0919,0.0211,-0.0904
261.4509,0.0919,0.0211,-0.0904
261.4719,0.0919,0.0211,-0.0904
261.4919,0.092,0.0211,-0.0904
261.5149,0.0919,0.0212,-0.0904
261.5349,0.0919,0.0216,-0.0904
261.5509,0.0919,0.022,-0.0904
261.5709,0.0919,0.0218,-0.0904
261.5919,0.0919,0.0215,-0.0903
261.6109,0.0919,0.0214,-0.0904
261.6309,0.0919,0.0215,-0.0904
261.6508,0.0919,0.0214,-0.0904
261.6708,0.092,0.0214,-0.0903
261.6918,0.092,0.0215,-0.0904
261.7108,0.092,0.0217,-0.0904
261.7318,0.092,0.0217,-0.0904
261.7509,0.092,0.0214,-0.0904
261.7708,0.092,0.0212,-0.0903
261.7918,0.092,0.0212,-0.0904
261.8109,0.092,0.0213,-0.0904
261.8308,0.0921,0.0213,-0.0903
261.8539,0.092,0.0214,-0.0902
261.8748,0.092,0.0214,-0.0903
261.8948,0.0919,0.0215,-0.0903
261.9148,0.092,0.0214,-0.0904
261.9318,0.092,0.0214,-0.0903
261.9518,0.092,0.0214,-0.0903
261.9718,0.092,0.0215,-0.0903
261.9918,0.092,0.0215,-0.0903
262.0128,0.0919,0.0215,-0.0903
262.0328,0.092,0.0215,-0.0902
262.0528,0.0919,0.0215,-0.0903
262.0718,0.0919,0.0215,-0.0903
262.0918,0.092,0.0215,-0.0902
262.1138,0.092,0.0214,-0.0903
262.1328,0.092,0.0214,-0.0902
262.1528,0.092,0.0215,-0.0903
262.1728,0.0919,0.0216,-0.0903
262.1927,0.092,0.0215,-0.0902
262.2158,0.092,0.0215,-0.0903
262.2357,0.092,0.0215,-0.0903
262.2548,0.092,0.0215,-0.0903
262.2738,0.092,0.0215,-0.0903
262.2938,0.092,0.0214,-0.0903
262.3128,0.092,0.0215,-0.0903
262.3338,0.092,0.0215,-0.0903
262.3528,0.092,0.0215,-0.0903
262.3728,0.092,0.0215,-0.0903
262.3938,0.092,0.0215,-0.0903
262.4128,0.092,0.0215,-0.0903
262.4328,0.092,0.0215,-0.0903
262.4528,0.092,0.0215,-0.0903
262.4738,0.092,0.0214,-0.0903
262.4928,0.092,0.0215,-0.0903
262.5118,0.092,0.0215,-0.0903
262.5318,0.092,0.0215,-0.0903
262.5518,0.092,0.0215,-0.0903
262.5788,0.0921,0.0216,-0.0903
262.5988,0.092,0.0215,-0.0904
262.6187,0.092,0.0215,-0.0903
262.6328,0.092,0.0215,-0.0903
262.6508,0.092,0.0215,-0.0904
262.6707,0.092,0.0216,-0.0904
262.6907,0.092,0.0217,-0.0904
262.7117,0.092,0.0216,-0.0904
262.7317,0.092,0.0215,-0.0904
262.7517,0.092,0.0215,-0.0903
262.7717,0.092,0.0215,-0.0904
262.7917,0.092,0.0215,-0.0904
262.8117,0.092,0.0215,-0.0903
262.8317,0.092,0.0215,-0.0904
262.8517,0.092,0.0215,-0.0903
262.8716,0.0919,0.0215,-0.0903
262.8936,0.0919,0.0216,-0.0903
262.9136,0.0919,0.0215,-0.0903
262.9336,0.0919,0.0215,-0.0903
262.9536,0.0919,0.0215,-0.0903
262.9726,0.0919,0.0216,-0.0903
262.9916,0.0919,0.0216,-0.0902
263.0116,0.0919,0.0216,-0.0902
263.0326,0.0919,0.0216,-0.0902
263.0516,0.0919,0.0216,-0.0902
263.0726,0.0919,0.0216,-0.0902
263.0916,0.092,0.0214,-0.0903
263.1126,0.092,0.0215,-0.0903
263.1326,0.092,0.0215,-0.0903
263.1516,0.092,0.0215,-0.0903
263.1726,0.092,0.0215,-0.0903
263.1926,0.092,0.0215,-0.0903
263.2116,0.092,0.0215,-0.0903
263.2316,0.0919,0.0215,-0.0903
263.2546,0.092,0.0215,-0.0903
263.2746,0.092,0.0215,-0.0903
263.2946,0.092,0.0215,-0.0903
263.3146,0.092,0.0216,-0.0904
263.3316,0.092,0.0215,-0.0904
263.3516,0.092,0.0215,-0.0903
263.3716,0.092,0.0215,-0.0903
263.3916,0.092,0.0215,-0.0903
263.4116,0.092,0.0215,-0.0904
263.4315,0.092,0.0215,-0.0903
263.4515,0.092,0.0215,-0.0903
263.4715,0.092,0.0215,-0.0903
263.4915,0.092,0.0215,-0.0904
263.5105,0.092,0.0215,-0.0903
263.5315,0.092,0.0215,-0.0903
263.5535,0.092,0.0215,-0.0904
263.5725,0.092,0.0215,-0.0904
263.5925,0.092,0.0215,-0.0904
263.6145,0.092,0.0215,-0.0903
263.6345,0.092,0.0215,-0.0903
263.6545,0.092,0.0215,-0.0903
263.6715,0.092,0.0215,-0.0903
263.6925,0.0921,0.0215,-0.0904
263.7125,0.0921,0.0215,-0.0904
263.7325,0.092,0.0215,-0.0904
263.7515,0.092,0.0215,-0.0904
263.7715,0.092,0.0215,-0.0904
263.7915,0.0921,0.0215,-0.0904
263.8115,0.092,0.0215,-0.0904
263.8315,0.092,0.0215,-0.0904
263.8514,0.092,0.0215,-0.0903
263.8714,0.092,0.0215,-0.0903
263.8914,0.092,0.0215,-0.0903
263.9114,0.092,0.0216,-0.0904
263.9314,0.092,0.0215,-0.0904
263.9524,0.0919,0.0215,-0.0903
263.9794,0.092,0.0215,-0.0904
263.9994,0.092,0.0215,-0.0904
264.0114,0.092,0.0215,-0.0904
264.0314,0.092,0.0215,-0.0904
264.0524,0.0919,0.0215,-0.0903
264.0734,0.092,0.0215,-0.0904
264.0944,0.0919,0.0215,-0.0904
264.1134,0.092,0.0215,-0.0904
264.1324,0.092,0.0215,-0.0904
264.1524,0.092,0.0215,-0.0904
264.1724,0.0919,0.0215,-0.0904
264.1924,0.0919,0.0215,-0.0904
264.2114,0.0919,0.0215,-0.0904
264.2314,0.0919,0.0216,-0.0904
264.2513,0.0919,0.0216,-0.0904
264.2723,0.0919,0.0215,-0.0904
264.2923,0.092,0.0215,-0.0904
264.3113,0.092,0.0216,-0.0904
264.3344,0.0919,0.0217,-0.0904
264.3543,0.0919,0.0217,-0.0904
264.3713,0.092,0.0216,-0.0905
264.3923,0.0919,0.0215,-0.0904
264.4113,0.0919,0.0216,-0.0904
264.4323,0.0919,0.0216,-0.0904
264.4514,0.0919,0.0216,-0.0904
264.4724,0.0919,0.0216,-0.0904
264.4923,0.0918,0.0217,-0.0905
264.5123,0.0918,0.0217,-0.0905
264.5323,0.0919,0.0217,-0.0905
264.5523,0.0918,0.0217,-0.0905
264.5723,0.0919,0.0217,-0.0905
264.5933,0.0919,0.0216,-0.0905
264.6123,0.0919,0.0216,-0.0905
264.6323,0.0919,0.0216,-0.0904
264.6523,0.0919,0.0217,-0.0905
264.6803,0.0919,0.0217,-0.0905
264.7003,0.0919,0.0216,-0.0904
264.7203,0.0919,0.0216,-0.0904
264.7343,0.0919,0.0217,-0.0905
264.7533,0.0919,0.0217,-0.0905
264.7733,0.092,0.0217,-0.0905
264.7933,0.0919,0.0217,-0.0905
264.8123,0.0919,0.0216,-0.0905
264.8333,0.0919,0.0217,-0.0905
264.8533,0.092,0.0217,-0.0905
264.8723,0.0919,0.0217,-0.0905
264.8943,0.0919,0.0217,-0.0904
264.9133,0.0919,0.0216,-0.0905
264.9333,0.092,0.0217,-0.0905
264.9533,0.092,0.0216,-0.0904
264.9733,0.092,0.0217,-0.0904
264.9933,0.092,0.0216,-0.0904
265.0132,0.0919,0.0216,-0.0904
265.0332,0.092,0.0215,-0.0904
265.0532,0.092,0.0217,-0.0905
265.0732,0.0919,0.0218,-0.0905
265.0932,0.0919,0.0218,-0.0905
265.1132,0.0919,0.0218,-0.0905
265.1332,0.092,0.0217,-0.0905
265.1522,0.092,0.0217,-0.0904
265.1732,0.092,0.0216,-0.0904
265.1932,0.092,0.0216,-0.0904
265.2132,0.092,0.0216,-0.0904
265.2322,0.092,0.0215,-0.0904
265.2532,0.092,0.0216,-0.0904
265.2732,0.092,0.0216,-0.0904
265.2932,0.092,0.0216,-0.0904
265.3131,0.092,0.0216,-0.0904
265.3331,0.092,0.0215,-0.0904
265.3541,0.092,0.0215,-0.0904
265.3741,0.092,0.0216,-0.0904
265.3941,0.092,0.0216,-0.0904
265.4141,0.092,0.0215,-0.0904
265.4321,0.092,0.0215,-0.0904
265.4521,0.092,0.0216,-0.0904
265.4721,0.092,0.0216,-0.0904
265.4921,0.092,0.0216,-0.0904
265.5121,0.092,0.0216,-0.0904
265.532,0.092,0.0216,-0.0904
265.552,0.092,0.0216,-0.0904
265.572,0.092,0.0217,-0.0905
265.592,0.092,0.0216,-0.0904
265.612,0.0919,0.0215,-0.0904
265.632,0.092,0.0216,-0.0904
265.651,0.092,0.0215,-0.0904
265.671,0.092,0.0216,-0.0904
265.691,0.092,0.0216,-0.0904
265.714,0.092,0.0216,-0.0904
265.734,0.0919,0.0216,-0.0904
265.752,0.092,0.0216,-0.0904
265.771,0.092,0.0215,-0.0904
265.792,0.092,0.0215,-0.0904
265.812,0.092,0.0216,-0.0904
265.832,0.0919,0.0215,-0.0904
265.851,0.092,0.0215,-0.0905
265.872,0.092,0.0216,-0.0904
265.894,0.092,0.0216,-0.0904
265.914,0.092,0.0216,-0.0904
265.934,0.092,0.0215,-0.0904
265.953,0.092,0.0215,-0.0904
265.973,0.092,0.0216,-0.0904
265.993,0.092,0.0216,-0.0904
266.0129,0.092,0.0216,-0.0904
266.0329,0.092,0.0215,-0.0903
266.0629,0.092,0.0216,-0.0904
266.0829,0.092,0.0216,-0.0904
266.0929,0.092,0.0216,-0.0903
266.1139,0.0919,0.0216,-0.0903
266.1329,0.0919,0.0215,-0.0904
266.1529,0.092,0.0216,-0.0904
266.1739,0.092,0.0216,-0.0904
266.1939,0.092,0.0216,-0.0904
266.2129,0.0919,0.0215,-0.0904
266.2329,0.0919,0.0215,-0.0904
266.2529,0.092,0.0216,-0.0904
266.2739,0.092,0.0216,-0.0903
266.2939,0.092,0.0216,-0.0904
266.3139,0.0919,0.0216,-0.0904
266.3329,0.0919,0.0215,-0.0903
266.3529,0.092,0.0216,-0.0903
266.3729,0.092,0.0215,-0.0903
266.3939,0.092,0.0215,-0.0903
266.4129,0.092,0.0214,-0.0903
266.4369,0.092,0.0215,-0.0903
266.4568,0.092,0.0215,-0.0903
266.4738,0.092,0.0214,-0.0903
266.4938,0.092,0.0215,-0.0903
266.5128,0.092,0.0215,-0.0904
266.5319,0.092,0.0215,-0.0903
266.5509,0.092,0.0215,-0.0903
266.5719,0.092,0.0215,-0.0904
266.5919,0.092,0.0215,-0.0903
266.6118,0.092,0.0215,-0.0903
266.6318,0.092,0.0215,-0.0904
266.6518,0.092,0.0215,-0.0904
266.6718,0.092,0.0215,-0.0903
266.6918,0.0921,0.0215,-0.0904
266.7118,0.092,0.0215,-0.0904
266.7318,0.092,0.0215,-0.0904
266.7518,0.092,0.0217,-0.0904
266.7808,0.092,0.0217,-0.0904
266.8008,0.092,0.0217,-0.0904
266.8207,0.092,0.0215,-0.0903
266.8317,0.092,0.0213,-0.0904
266.8517,0.092,0.0211,-0.0904
266.8717,0.092,0.021,-0.0904
266.8917,0.092,0.0209,-0.0904
266.9117,0.092,0.0209,-0.0904
266.9317,0.092,0.0209,-0.0904
266.9517,0.092,0.0208,-0.0904
266.9716,0.0919,0.0209,-0.0904
266.9916,0.0919,0.0209,-0.0903
267.0116,0.0919,0.0209,-0.0903
267.0326,0.0919,0.021,-0.0903
267.0526,0.0919,0.0211,-0.0903
267.0726,0.0919,0.0213,-0.0903
267.0926,0.0919,0.0215,-0.0903
267.1136,0.0919,0.0216,-0.0903
267.1336,0.0919,0.0216,-0.0903
267.1536,0.0919,0.0215,-0.0903
